date,avg_positive,avg_negative,avg_neutral,headline_count,close,next_close,stock_move_nextday,return_1d,price_vs_sma20,rsi_change
2024-02-08,0.4958,0.2232,0.281,4,4997.91015625,5026.60986328125,1,0.0005705832608251526,0.025085323211804393,0.25118262954839565
2024-02-09,0.211,0.2984,0.4907,5,5026.60986328125,5021.83984375,0,0.0057423415255595245,0.028373471169349823,2.464035804380913
2024-02-12,0.4524,0.0626,0.485,4,5021.83984375,4953.169921875,0,-0.0009489536011326738,0.024902291517414674,-1.1430624388272719
2024-02-13,0.7173,0.2458,0.0369,4,4953.169921875,5000.6201171875,1,-0.013674255653625456,0.008960229563424287,-14.08679142915664
2024-02-14,0.1833,0.7519,0.0648,4,5000.6201171875,5029.72998046875,1,0.009579763275017639,0.015920979561272263,5.138201780346314
2024-02-15,0.6667,0.2525,0.0809,3,5029.72998046875,5005.56982421875,0,0.005821250684729495,0.019259042099917044,2.7418337563043735
2024-02-20,1.0,0.0,0.0,2,4975.509765625,4981.7998046875,1,-0.006005322001165325,0.005308956075983282,-4.946504739017826
2024-02-22,0.0053,0.5003,0.4944,2,5087.02978515625,5088.7998046875,1,0.02112288421741404,0.0243678722024648,9.96310565709917
2024-02-23,0.0016,0.4873,0.5112,1,5088.7998046875,5069.52978515625,0,0.0003479475462115911,0.022720058339189733,0.1366420108531088
2024-02-28,0.518,0.0003,0.4818,2,5069.759765625,5096.27001953125,1,-0.001658155060430544,0.014067471650945393,-1.5394850653206191
2024-02-29,0.0053,0.0001,0.9945,1,5096.27001953125,5137.080078125,1,0.005229094697149161,0.016821476980313794,2.6041640207539842
2024-03-01,0.5,0.0004,0.4996,2,5137.080078125,5130.9501953125,0,0.00800782894888763,0.02260854212799576,3.567435621228796
2024-03-04,0.59,0.0006,0.4094,4,5130.9501953125,5078.64990234375,0,-0.0011932620709189656,0.019639274932480102,-1.2164942041500524
2024-03-06,0.0001,0.5739,0.426,3,5104.759765625,5157.35986328125,1,0.005141103203274655,0.011556328506375434,2.7414188326945705
2024-03-08,1.0,0.0,0.0,2,5123.68994140625,5117.93994140625,0,-0.0065285190034379825,0.012417793107033384,-5.522793098372084
2024-03-12,0.0205,0.3794,0.6002,1,5175.27001953125,5165.31005859375,0,0.011201787981366396,0.020142896964672613,5.347031440072577
2024-03-13,1.0,0.0,0.0,1,5165.31005859375,5150.47998046875,0,-0.0019245297153407392,0.016055192587969454,-1.6633279759711286
2024-03-14,0.0037,0.9852,0.0112,2,5150.47998046875,5117.08984375,0,-0.0028710915621273925,0.011646910490601696,-2.4999436708436633
2024-03-15,0.0023,0.7455,0.2523,1,5117.08984375,5149.419921875,1,-0.006482917484461503,0.0042269081353350805,-5.328680340547145
2024-03-18,0.4948,0.25,0.2552,4,5149.419921875,5178.509765625,1,0.006318059504952345,0.009147235624621334,3.5308888681851798
2024-03-19,0.0114,0.0001,0.9885,1,5178.509765625,5224.6201171875,1,0.0056491496501236416,0.012833406235628,2.9099252386905192
2024-03-21,0.5,0.1743,0.3257,2,5241.52978515625,5234.18017578125,0,0.0032365354015160275,0.021191298634255933,1.3739634815937904
2024-03-25,0.9909,0.0001,0.009,1,5218.18994140625,5203.580078125,0,-0.0030549644525015296,0.01374035962296008,-2.930063823732084
2024-03-27,0.5,0.0,0.5,2,5248.490234375,5254.35009765625,1,0.008630626525532925,0.016623525844847768,4.5491179029518065
2024-03-28,0.3965,0.0003,0.6032,5,5254.35009765625,5243.77001953125,0,0.0011164855071790214,0.016202773008604593,0.5535918711908749
2024-04-01,0.8284,0.0006,0.1711,2,5243.77001953125,5205.81005859375,0,-0.0020135845401164643,0.01311133243697146,-2.0837619532651104
2024-04-02,0.0006,0.9914,0.008,1,5205.81005859375,5211.490234375,1,-0.0072390590731691296,0.005050550352073358,-6.964280751615917
2024-04-03,0.0,0.9999,0.0,1,5211.490234375,5147.2099609375,0,0.001091122364688113,0.0048586238926497,0.7142058036043224
2024-04-04,0.6667,0.3331,0.0002,3,5147.2099609375,5204.33984375,1,-0.012334336350379616,-0.007941644022487825,-10.066233267368325
2024-04-05,0.9875,0.0001,0.0124,2,5204.33984375,5202.39013671875,0,0.011099194174331695,0.0026154808961886124,7.247368833797488
2024-04-08,1.0,0.0,0.0,2,5202.39013671875,5209.91015625,1,-0.00037463099831791524,0.0014806684085046549,-0.28805631878447713
2024-04-09,1.0,0.0,0.0,1,5209.91015625,5160.64013671875,0,0.0014454931932483817,0.0020412634096050614,0.9316575078782279
2024-04-10,1.0,0.0,0.0,1,5160.64013671875,5199.06005859375,1,-0.009456980649108493,-0.007295356849022529,-7.282885740100404
2024-04-15,0.0013,0.9986,0.0001,1,5061.81982421875,5051.41015625,0,-0.01202135494776202,-0.02584924837008446,-5.869081963955011
2024-04-16,0.0004,0.6132,0.3865,1,5051.41015625,5022.2099609375,0,-0.0020565070133361507,-0.026934896203885745,-0.9069938434702749
2024-04-17,0.0002,0.1011,0.8987,1,5022.2099609375,5011.1201171875,0,-0.005780602724641426,-0.031101199283664907,-2.5006171502116032
2024-04-18,0.0,1.0,0.0,1,5011.1201171875,4967.22998046875,0,-0.002208160119998248,-0.0312455808396829,-0.9306667640674817
2024-04-19,0.0582,0.5716,0.3702,2,4967.22998046875,5010.60009765625,1,-0.00875854812743615,-0.03717764092859542,-3.4757581499039105
2024-04-22,0.004,0.9902,0.0058,1,5010.60009765625,5070.5498046875,1,0.008731248071466746,-0.026661892476381985,6.630911435925711
2024-04-23,0.0005,0.0855,0.9139,1,5070.5498046875,5071.6298828125,1,0.011964576270872662,-0.013601821821806357,7.80032262920875
2024-04-24,0.0,0.9993,0.0007,2,5071.6298828125,5048.419921875,0,0.0002130100613548791,-0.012123824382351673,0.13203304399730342
2024-04-25,0.5,0.0,0.5,2,5048.419921875,5099.9599609375,1,-0.004576430353515626,-0.014724930577875531,-2.4352128244798195
2024-04-29,0.0,0.0035,0.9964,1,5116.169921875,5035.68994140625,0,0.0031784486665891176,0.0012526795823979099,1.851396387533093
2024-04-30,0.0001,0.9999,0.0,1,5035.68994140625,5018.39013671875,0,-0.01573051358686217,-0.012854281601609946,-8.48523223163663
2024-05-01,0.5,0.4997,0.0003,2,5018.39013671875,5064.2001953125,1,-0.0034354388154940185,-0.014380107616573202,-1.5809208928411778
2024-05-02,0.6651,0.3323,0.0027,3,5064.2001953125,5127.7900390625,1,0.009128437077573048,-0.004571502391806289,5.5393501999380845
2024-05-03,0.0,0.5004,0.4996,2,5127.7900390625,5180.740234375,1,0.012556739721478527,0.008686708023819836,6.566765996198576
2024-05-07,0.002,0.8684,0.1297,1,5187.7001953125,5187.669921875,0,0.0013434298232750663,0.020912029102019114,0.5830789500538245
2024-05-08,0.7977,0.0065,0.1958,1,5187.669921875,5214.080078125,1,-5.835618166138978e-06,0.020634617387768346,-0.0038502523903432007
2024-05-09,1.0,0.0,0.0,1,5214.080078125,5222.68017578125,1,0.005090947698625836,0.025679066933723658,2.383716033652931
2024-05-10,0.8566,0.0002,0.1432,2,5222.68017578125,5221.419921875,0,0.001649398844549843,0.026368687945449096,0.7718463492291221
2024-05-13,0.0234,0.1499,0.8267,2,5221.419921875,5246.68017578125,1,-0.00024130405535727206,0.024514334465242947,-0.19413166204027021
2024-05-14,1.0,0.0,0.0,1,5246.68017578125,5308.14990234375,1,0.004837813139759728,0.0275023232162728,2.418508782793708
2024-05-15,0.9988,0.0012,0.0,2,5308.14990234375,5297.10009765625,0,0.011715927882596233,0.03663798012089043,5.091907630742853
2024-05-16,1.0,0.0,0.0,2,5297.10009765625,5303.27001953125,1,-0.0020816677921287052,0.03159932703556408,-1.8583005034874986
2024-05-17,0.0006,0.9933,0.006,1,5303.27001953125,5308.1298828125,1,0.0011647735102702228,0.02943244382672099,0.5163957463352347
2024-05-20,1.0,0.0,0.0,2,5308.1298828125,5321.41015625,1,0.0009163899374069473,0.027408939544151613,0.42536307672975227
2024-05-21,0.0,1.0,0.0,1,5321.41015625,5307.009765625,0,0.002501874243978186,0.027484911775037667,1.1886992629195845
2024-05-22,0.9983,0.0,0.0017,1,5307.009765625,5267.83984375,0,-0.002706123039226127,0.02238113471906534,-2.927571701757117
2024-05-24,0.0,1.0,0.0,2,5304.72021484375,5306.0400390625,1,0.0070010425881694704,0.017781547635035155,4.070462182285738
2024-05-28,0.9998,0.0,0.0002,1,5306.0400390625,5266.9501953125,0,0.0002488018529340774,0.016183839299547455,0.14062524889760653
2024-05-29,0.0,0.9998,0.0002,1,5266.9501953125,5235.47998046875,0,-0.007367046509680453,0.006468755624768364,-6.940430943831757
2024-05-30,0.0,1.0,0.0,2,5235.47998046875,5277.509765625,1,-0.005975035585443322,-0.0016157793949398691,-4.896618895511196
2024-05-31,1.0,0.0,0.0,1,5277.509765625,5283.39990234375,1,0.00802787620486467,0.004356402890082165,5.341929795318528
2024-06-03,0.3334,0.3335,0.3331,3,5283.39990234375,5291.33984375,1,0.0011160825806737495,0.003990742399562887,0.7052423642817232
2024-06-04,0.0001,0.9592,0.0408,1,5291.33984375,5354.02978515625,1,0.0015028090913065117,0.004444031008464747,0.9835363004491242
2024-06-05,0.0,0.0,1.0,1,5354.02978515625,5352.9599609375,0,0.011847649793331305,0.014742358368760264,6.818128510600886
2024-06-06,0.0045,0.0,0.9954,1,5352.9599609375,5346.990234375,0,-0.00019981663563317653,0.012952946588364541,-0.1985497295659826
2024-06-10,0.4995,0.0,0.5005,2,5360.7900390625,5375.31982421875,1,0.0025808546645145203,0.011840002011349028,1.5250605237393131
2024-06-11,0.0001,0.001,0.999,2,5375.31982421875,5421.02978515625,1,0.0027103813151374556,0.013111014343047112,1.579306368919788
2024-06-12,0.3698,0.6208,0.0094,3,5421.02978515625,5433.740234375,1,0.008503672791998707,0.0200502126891438,4.414897027283644
2024-06-14,0.3332,0.3243,0.3424,3,5431.60009765625,5473.22998046875,1,-0.000393860697500914,0.019544354675987974,-0.5095422014318984
2024-06-17,0.5816,0.049,0.3693,3,5473.22998046875,5487.02978515625,1,0.007664386564552705,0.025722380405968453,3.540401196068629
2024-06-18,0.3417,0.0017,0.6565,4,5487.02978515625,5473.169921875,0,0.0025213273947457537,0.026587636043550966,1.0541825621499612
2024-06-21,0.9991,0.0,0.0009,3,5464.6201171875,5447.8701171875,0,-0.001562130321101196,0.019444601942672505,-2.1353387134898583
2024-06-24,0.0001,0.3332,0.6667,3,5447.8701171875,5469.2998046875,1,-0.003065171894990004,0.014616019974150442,-4.121319996942617
2024-06-26,0.5058,0.242,0.2523,2,5477.89990234375,5482.8701171875,1,0.0015724312002203256,0.017022523819914655,0.9392401167395406
2024-06-27,1.0,0.0,0.0,1,5482.8701171875,5460.47998046875,0,0.0009073212238914774,0.015909026252049086,0.5558171270898669
2024-06-28,0.9987,0.0,0.0013,5,5460.47998046875,5475.08984375,1,-0.004083652583445674,0.009655791428336091,-5.961435173052294
2024-07-01,0.0018,0.0008,0.9974,1,5475.08984375,5509.009765625,1,0.0026755639309195,0.010511338076404909,1.9401499073908894
2024-07-03,0.9998,0.0,0.0002,3,5537.02001953125,5567.18994140625,1,0.005084444409779065,0.01751612740858823,2.831943161710967
2024-07-08,0.3333,0.0001,0.6665,3,5572.85009765625,5576.97998046875,1,0.0010166989647510949,0.020041735815984896,0.4729632508625201
2024-07-09,0.0684,0.0001,0.9314,1,5576.97998046875,5633.91015625,1,0.0007410719362856977,0.018653557513985605,0.3584417244389755
2024-07-11,0.3112,0.0012,0.6876,1,5584.5400390625,5615.35009765625,1,-0.008763028841120457,0.015560828953312112,-12.213724202336834
2024-07-12,1.0,0.0,0.0,1,5615.35009765625,5631.22021484375,1,0.0055170270744306915,0.01936261544265308,2.78941832265744
2024-07-15,0.0,0.9983,0.0016,1,5631.22021484375,5667.2001953125,1,0.0028262026252154904,0.020414507628527635,1.3382296201584154
2024-07-16,0.2581,0.0005,0.7414,3,5667.2001953125,5588.27001953125,0,0.006389375498743188,0.02474687888796421,2.782259367041661
2024-07-17,0.5,0.4996,0.0004,2,5588.27001953125,5544.58984375,0,-0.013927543241993745,0.009424789089391577,-15.216297486230893
2024-07-18,0.0584,0.5755,0.3661,1,5544.58984375,5505.0,0,-0.007816403936922511,0.0010143281928824376,-6.490795753509374
2024-07-19,0.2602,0.0524,0.6874,4,5505.0,5564.41015625,1,-0.007140265531926926,-0.006418664062447429,-5.131397942134782
2024-07-23,0.9998,0.0,0.0002,1,5555.740234375,5427.1298828125,0,-0.001558102589770738,0.0008636751014107824,-1.1394171963984405
2024-07-24,0.0,1.0,0.0,1,5427.1298828125,5399.22021484375,0,-0.02314909375473495,-0.02193389895920847,-13.468990774550285
2024-07-25,0.0001,0.8232,0.1767,1,5399.22021484375,5459.10009765625,1,-0.005142620237842288,-0.026273374125149497,-2.248798112546183
2024-07-26,0.0,0.0532,0.9467,1,5459.10009765625,5463.5400390625,1,0.011090468702846357,-0.015263219846263859,6.742044853018498
2024-07-29,1.0,0.0,0.0,1,5463.5400390625,5436.43994140625,0,0.0008133101292933098,-0.014489522896512098,0.4743354376191462
2024-07-30,0.0,1.0,0.0,1,5436.43994140625,5522.2998046875,1,-0.004960171878030217,-0.019035877371081502,-2.5430402043109197
2024-08-01,0.5249,0.001,0.4741,2,5446.68017578125,5346.56005859375,0,-0.013693502993456064,-0.016504425795813068,-6.84848866576948
2024-08-06,0.5002,0.0,0.4998,2,5240.02978515625,5199.5,0,0.010354085880061037,-0.04568454521062577,4.935704862425837
2024-08-07,0.0002,0.4996,0.5002,2,5199.5,5319.31005859375,1,-0.007734647858502863,-0.04930513370269245,-1.9382703648195587
2024-08-08,0.0,1.0,0.0,1,5319.31005859375,5344.16015625,1,0.023042611519136447,-0.025034565395587672,9.841696908118521
2024-08-09,0.3621,0.6372,0.0007,3,5344.16015625,5344.39013671875,1,0.004671676849538509,-0.018039382669254252,1.8127454697273109
2024-08-12,1.0,0.0,0.0,1,5344.39013671875,5434.43017578125,1,4.303397765514916e-05,-0.015402539344581731,0.01748277778266072
2024-08-13,0.997,0.0,0.003,1,5434.43017578125,5455.2099609375,1,0.016847579753558328,0.003336861720442439,6.495104497818552
2024-08-15,0.4974,0.5,0.0026,2,5543.22021484375,5554.25,1,0.016133247764330783,0.024693931254713145,5.41641646260608
2024-08-16,0.3334,0.0618,0.6048,3,5554.25,5608.25,1,0.001989779357261412,0.02626568347433592,0.6366710142016956
2024-08-19,0.7306,0.0212,0.2481,2,5608.25,5597.1201171875,0,0.009722284736913167,0.03582380428670695,3.0578420570389184
2024-08-20,0.998,0.0001,0.0018,1,5597.1201171875,5620.85009765625,1,-0.0019845553982971165,0.03337326559282126,-1.0168809538343169
2024-08-21,0.1998,0.5764,0.2238,5,5620.85009765625,5570.64013671875,0,0.004239676828782013,0.0359019429335199,1.4036800467208508
2024-08-22,0.5897,0.0922,0.3181,6,5570.64013671875,5634.60986328125,1,-0.008932805548120926,0.025029292995148573,-4.766851741223107
2024-08-23,0.3335,0.3243,0.3422,6,5634.60986328125,5616.83984375,0,0.01148337085011919,0.03512862144859163,3.988927473506891
2024-08-26,0.7694,0.229,0.0016,3,5616.83984375,5625.7998046875,1,-0.0031537266931381813,0.030413155277775855,-1.7013390546668816
2024-08-27,1.0,0.0,0.0,2,5625.7998046875,5592.18017578125,0,0.0015951960865450143,0.030267384694327604,0.5871813133335166
2024-08-29,0.5004,0.1353,0.3644,2,5591.9599609375,5648.39990234375,1,-3.937906806072977e-05,0.022056609218503297,-0.022687823134454277
2024-08-30,0.4424,0.3636,0.194,9,5648.39990234375,5528.93017578125,0,0.010093051774424433,0.02953241580214619,4.20932307374332
2024-09-03,0.75,0.0,0.25,4,5528.93017578125,5520.06982421875,0,-0.02115107439771169,0.004619992522963165,-11.276264578957168
2024-09-04,0.4382,0.5077,0.0542,6,5520.06982421875,5503.41015625,0,-0.0016025435809103872,0.0004646653635257785,-0.7248316613969337
2024-09-05,0.0071,0.4416,0.5513,6,5503.41015625,5408.419921875,0,-0.003018017615584734,-0.005294227717562907,-1.4054276465507414
2024-09-06,0.0746,0.3462,0.5792,10,5408.419921875,5471.0498046875,1,-0.01726024985928465,-0.023249676440174522,-7.139644572962133
2024-09-09,0.2556,0.0911,0.6533,11,5471.0498046875,5495.52001953125,1,0.0115800702824842,-0.013069665229762812,5.633589370654725
2024-09-10,0.5106,0.125,0.3644,8,5495.52001953125,5554.1298828125,1,0.004472672652839682,-0.01000493747373686,2.0615799223415223
2024-09-11,0.4458,0.1167,0.4375,9,5554.1298828125,5595.759765625,1,0.010665025888896507,-0.0005242195093949057,4.649663268302824
2024-09-12,0.6649,0.0212,0.3139,6,5595.759765625,5626.02001953125,1,0.007495302358939249,0.005695341624645887,3.025230809782478
2024-09-13,0.3333,0.0,0.6667,3,5626.02001953125,5633.08984375,1,0.005407711405364557,0.010382069099611643,2.1079470917254852
2024-09-16,0.2233,0.3938,0.3829,5,5633.08984375,5634.580078125,1,0.0012566297656613212,0.01093605717063173,0.4987293165196718
2024-09-17,0.2035,0.3139,0.4826,7,5634.580078125,5618.259765625,0,0.00026455008109871336,0.01096464495099468,0.11155128996612973
2024-09-18,0.1773,0.3657,0.4571,8,5618.259765625,5713.64013671875,1,-0.002896455862498093,0.007845297313524425,-1.8315201929867868
2024-09-19,0.3958,0.2852,0.319,7,5713.64013671875,5702.5498046875,0,0.01697685316676334,0.024103010337922077,6.993544365078208
2024-09-20,0.6998,0.228,0.0722,8,5702.5498046875,5718.56982421875,1,-0.0019410273951238066,0.02090831822096751,-1.2868828604641607
2024-09-23,0.4308,0.1478,0.4214,7,5718.56982421875,5732.93017578125,1,0.0028092730585327352,0.023007483624616753,1.1220113348668264
2024-09-24,0.2284,0.3993,0.3723,5,5732.93017578125,5722.259765625,0,0.0025111788443470395,0.024512602222338104,1.0205819943685128
2024-09-25,0.6667,0.0,0.3333,3,5722.259765625,5745.3701171875,1,-0.0018612489301417234,0.021725102631965254,-1.443765042764035
2024-09-26,0.43,0.2858,0.2841,7,5745.3701171875,5738.169921875,0,0.00403867571712313,0.024450455848629836,1.7917086122123251
2024-09-27,0.5926,0.3185,0.089,6,5738.169921875,5762.47998046875,1,-0.0012532169669905446,0.021834608512367445,-1.06245436119805
2024-09-30,0.3523,0.0005,0.6472,3,5762.47998046875,5708.75,0,0.004236552581176722,0.0251223960401313,1.9896913757168448
2024-10-01,0.665,0.1681,0.1669,6,5708.75,5709.5400390625,1,-0.009324107094664358,0.013942283111306667,-7.7731747277981
2024-10-02,0.1693,0.2886,0.5421,6,5709.5400390625,5699.93994140625,0,0.00013839090212397487,0.012379165383964077,0.0767942594484694
2024-10-03,0.5564,0.106,0.3376,10,5699.93994140625,5751.06982421875,1,-0.001681413492255035,0.008919026848037742,-1.3875430189102502
2024-10-04,0.7762,0.0006,0.2232,9,5751.06982421875,5695.93994140625,0,0.008970249395274354,0.01489158203134044,5.111589667357819
2024-10-07,0.7504,0.1243,0.1253,8,5695.93994140625,5751.1298828125,1,-0.009586022165882668,0.003172195494573566,-7.598790393613797
2024-10-08,0.6667,0.0002,0.3331,3,5751.1298828125,5792.0400390625,1,0.009689347495581924,0.010617472787653369,5.255353424002891
2024-10-09,0.3439,0.189,0.4671,8,5792.0400390625,5780.0498046875,0,0.007113411987488272,0.015683289379692406,3.393424120033906
2024-10-10,0.1445,0.2834,0.5721,7,5780.0498046875,5815.02978515625,1,-0.002070122839989974,0.01194555710331035,-1.653466109703082
2024-10-11,0.0908,0.1748,0.7344,4,5815.02978515625,5859.85009765625,1,0.006051847587953629,0.01638803287465613,2.897335161110732
2024-10-14,0.0002,0.0023,0.9974,1,5859.85009765625,5815.259765625,0,0.0077076668832223305,0.022196295936774146,3.345549464635411
2024-10-15,0.8344,0.1464,0.0192,6,5815.259765625,5842.47021484375,1,-0.007609466332438197,0.012821827320627862,-6.257634228331
2024-10-17,0.6536,0.2505,0.0959,4,5841.47021484375,5864.669921875,1,-0.00017116047891174713,0.014277354035470152,-0.14395012982564737
2024-10-18,0.0,0.9999,0.0001,1,5864.669921875,5853.97998046875,0,0.00397155273894878,0.016874382176868794,1.9302476554433667
2024-10-21,0.5076,0.0034,0.4891,4,5853.97998046875,5851.2001953125,0,-0.0018227694906369774,0.013830680722053073,-1.692078478713455
2024-10-22,0.1369,0.1274,0.7357,8,5851.2001953125,5797.419921875,0,-0.0004748538883844189,0.012312510642283695,-0.4583402830662564
2024-10-23,0.6968,0.0005,0.3027,4,5797.419921875,5809.85986328125,1,-0.009191323428069387,0.0023563163421668567,-8.250277840598592
2024-10-24,0.0022,0.0005,0.9973,1,5809.85986328125,5808.1201171875,0,0.002145772011323821,0.003947439684881241,1.4004119452573107
2024-10-25,0.2364,0.3601,0.4035,4,5808.1201171875,5823.52001953125,1,-0.00029944716993013376,0.0030406009236079437,-0.26625654632549356
2024-10-28,0.0,0.0001,0.9999,1,5823.52001953125,5832.919921875,1,0.0026514435020339455,0.005170311982613488,1.8668124195115539
2024-10-29,0.5919,0.0167,0.3914,3,5832.919921875,5813.669921875,0,0.001614127248163344,0.005715041208628759,1.1423746350156279
2024-10-30,0.5,0.1667,0.3334,6,5813.669921875,5705.4501953125,0,-0.003300233889343751,0.00149689618626247,-3.3865598871584695
2024-10-31,0.2614,0.3905,0.3481,9,5705.4501953125,5728.7998046875,1,-0.018614700871699585,-0.01719231442193256,-14.376151790170752
2024-11-01,0.3097,0.5563,0.134,9,5728.7998046875,5712.68994140625,0,0.004092509543626166,-0.012980845324659498,3.280070514568955
2024-11-04,0.0001,0.9999,0.0,1,5712.68994140625,5782.759765625,1,-0.002812083478299976,-0.01589842503729834,-1.8033482557666645
2024-11-05,0.493,0.3371,0.1699,6,5782.759765625,5929.0400390625,1,0.012265644545291332,-0.004099105656325872,8.991082361739863
2024-11-06,0.4701,0.0403,0.4896,3,5929.0400390625,5973.10009765625,1,0.025295927786425976,0.01988996735533758,12.552955856709843
2024-11-07,0.4951,0.141,0.3639,8,5973.10009765625,5995.5400390625,1,0.007431229727488331,0.025765835421904783,2.768178113833102
2024-11-08,0.4622,0.0336,0.5042,8,5995.5400390625,6001.35009765625,1,0.0037568333092317108,0.028026068024956788,1.3415340986957176
2024-11-11,0.7041,0.0092,0.2866,7,6001.35009765625,5983.990234375,0,0.0009690634297987444,0.027775479805180317,0.3545616394268052
2024-11-12,0.2506,0.7345,0.0149,4,5983.990234375,5985.3798828125,1,-0.00289265965137242,0.023323959413811733,-2.440518900104223
2024-11-13,0.0002,0.0273,0.9725,1,5985.3798828125,5949.169921875,0,0.00023222772482434095,0.022312387705826837,0.10092038577442963
2024-11-14,0.0004,0.5,0.4996,2,5949.169921875,5870.6201171875,0,-0.006049734794859041,0.015193930003687045,-5.240811272283608
2024-11-15,0.0114,0.0008,0.9878,3,5870.6201171875,5893.6201171875,1,-0.013203489851361216,0.001738970521519385,-9.535965853003631
2024-11-18,0.5003,0.3344,0.1653,6,5893.6201171875,5916.97998046875,1,0.003917814394541086,0.005323595767701281,2.232466954175649
2024-11-19,0.0039,0.2526,0.7435,4,5916.97998046875,5917.10986328125,1,0.003963584828470035,0.008742346261955126,2.2153265931474877
2024-11-20,0.3358,0.0421,0.6222,3,5917.10986328125,5948.7099609375,1,2.195086225209586e-05,0.007736343162443887,0.012618503820810645
2024-11-21,0.25,0.25,0.5,4,5948.7099609375,5969.33984375,1,0.0053404615405816536,0.011921654318447267,3.07179997711237
2024-11-22,0.0,0.4994,0.5006,4,5969.33984375,5987.3701171875,1,0.003467959094991535,0.014040468194218335,1.9121796924715397
2024-11-25,0.483,0.0002,0.5168,4,5987.3701171875,6021.6298828125,1,0.003020480305938378,0.015689821724238877,1.641545197558564
2024-11-26,0.654,0.1947,0.1513,8,6021.6298828125,5998.740234375,0,0.005722005647630368,0.019869175663395005,2.957872260215254
2024-11-27,0.6113,0.2606,0.1281,5,5998.740234375,6032.3798828125,1,-0.003801238017440034,0.014402591774833705,-3.6069928608634143
2024-11-29,1.0,0.0,0.0,1,6032.3798828125,6047.14990234375,1,0.005607785488815242,0.017279147251568212,2.982919073421968
2024-12-02,0.973,0.0006,0.0264,3,6047.14990234375,6049.8798828125,1,0.0024484564662998753,0.01703989967370632,1.2512578843435733
2024-12-03,1.0,0.0,0.0,2,6049.8798828125,6086.490234375,1,0.0004514491145146682,0.01462206585990475,0.23832023296716898
2024-12-04,0.3303,0.1648,0.505,6,6086.490234375,6075.10986328125,0,0.006051417924264779,0.018168769957943705,3.096923885309991
2024-12-05,0.0011,0.3271,0.6718,3,6075.10986328125,6090.27001953125,1,-0.0018697756269248078,0.015024913248495074,-2.1310243358350363
2024-12-06,0.045,0.1806,0.7744,8,6090.27001953125,6052.85009765625,0,0.0024954538421815275,0.016562815590628357,1.3413686938493186
2024-12-09,0.0625,0.3369,0.6006,6,6052.85009765625,6034.91015625,0,-0.006144213927296471,0.009833834718004242,-6.928760811202167
2024-12-10,0.423,0.3051,0.272,2,6034.91015625,6084.18994140625,1,-0.002963883313944371,0.006559017413700628,-3.0613545645492763
2024-12-11,0.5815,0.1337,0.2848,4,6084.18994140625,6051.25,0,0.008165786048233592,0.013931109557816372,5.166331006536055
2024-12-12,0.8264,0.0031,0.1705,5,6051.25,6051.08984375,0,-0.005414022527810203,0.007888470782849103,-5.391941311040959
